Accident_ID,Accident_Date,Year,Month,Province,District,Road_Type,Intersection_Type,Time_of_Day,Accident_Severity,Weather_Condition,Road_Surface,Vehicle_Type,Speed_Zone,Driver_Gender,Number_of_Vehicles,Number_of_Casualties
41,2023-01-28,2023,January,Bagmati,Kathmandu,Highway,Curve,Morning,Minor Injury,Clear,Damaged,Bus,50,Male,2.0,9.0
1018,2025-07-31,2025,July,Lumbini,Banke,Rural,Straight,Evening,Serious Injury,Dusty,Wet,Car,80,Female,2.0,4.0
231,2023-07-27,2023,July,Bagmati,Kathmandu,Urban,Straight,Morning,Damage Only,Clear,Wet,Scooter,50,Male,1.0,1.0
379,2023-12-08,2023,December,Lumbini,Dang,Rural,Straight,Night,Damage Only,Clear,Dry,Car,30,Male,1.0,4.0
289,2023-09-18,2023,September,Bagmati,Chitwan,Urban,Curve,Night,Serious Injury,Clear,Dry,Scooter,30,Male,1.0,2.0
419,2024-01-29,2024,January,Sudurpashchim,Doti,Rural,Curve,Morning,Minor Injury,Rain,Wet,Bus,30,Male,2.0,23.0
392,2023-12-21,2023,December,Lumbini,Rupandehi,Highway,Junction,Night,Damage Only,Clear,Damaged,Bus,50,Male,2.0,16.0
593,2024-07-13,2024,July,Gandaki,Tanahun,Urban,Junction,Evening,Fatal,Clear,Damaged,Motorbike,30,Male,1.0,2.0
1087,2025-10-01,2025,October,Koshi,Ilam,Highway,Junction,Night,Minor Injury,Clear,Dry,Car,50,Male,2.0,5.0
648,2024-08-27,2024,August,Madhesh,Rautahat,Rural,Junction,Morning,Minor Injury,Clear,Slippery,Car,50,Female,1.0,2.0
521,2024-04-28,2024,April,Gandaki,Tanahun,Rural,Curve,Afternoon,Damage Only,Dusty,Wet,Motorbike,30,Male,1.0,2.0
65,2023-02-14,2023,February,Gandaki,Lamjung,Urban,Straight,Afternoon,Serious Injury,Clear,Slippery,Scooter,50,Other,3.0,1.0
15,2023-01-12,2023,January,Bagmati,Kathmandu,Rural,Roundabout,Afternoon,Serious Injury,Dusty,Wet,Bus,50,Male,1.0,25.0
1065,2025-09-15,2025,September,Karnali,Surkhet,Urban,Junction,Evening,Minor Injury,Clear,Wet,Motorbike,30,Female,3.0,3.0
493,2024-03-27,2024,March,Bagmati,Bhaktapur,Urban,Straight,Morning,Damage Only,Clear,Slippery,Motorbike,30,Female,2.0,2.0
380,2023-12-09,2023,December,Madhesh,Bara,Highway,Straight,Night,Damage Only,Rain,Wet,Motorbike,80,Female,2.0,3.0
188,2023-06-17,2023,June,Bagmati,Chitwan,Rural,Junction,Afternoon,Serious Injury,Clear,Damaged,Motorbike,80,Male,3.0,1.0
764,2024-12-08,2024,December,Gandaki,Tanahun,Rural,Junction,Morning,Fatal,Clear,Wet,Scooter,30,Female,1.0,1.0
217,2023-07-07,2023,July,Madhesh,Bara,Highway,Straight,Evening,Minor Injury,Clear,Wet,Motorbike,50,Male,3.0,4.0
792,2025-01-02,2025,January,Karnali,Kalikot,Highway,Junction,Afternoon,Damage Only,Rain,Wet,Motorbike,30,Male,2.0,1.0
1077,2025-09-24,2025,September,Madhesh,Rautahat,Feeder,Junction,Morning,Damage Only,Clear,Damaged,Motorbike,30,Male,2.0,4.0
879,2025-03-16,2025,March,Koshi,Morang,Highway,Curve,Night,Minor Injury,Clear,Slippery,Car,80,Male,3.0,4.0
338,2023-10-30,2023,October,Bagmati,Chitwan,Feeder,Straight,Morning,Minor Injury,Clear,Dry,Car,50,Female,3.0,4.0
720,2024-11-05,2024,November,Gandaki,Tanahun,Highway,Straight,Afternoon,Minor Injury,Clear,Wet,Truck,80,Female,2.0,3.0
296,2023-09-25,2023,September,Sudurpashchim,Kanchanpur,Urban,Straight,Afternoon,Serious Injury,Dusty,Wet,Car,50,Male,2.0,2.0
1017,2025-07-30,2025,July,Koshi,Jhapa,Urban,Junction,Evening,Serious Injury,Clear,Slippery,Scooter,30,Male,2.0,4.0
456,2024-02-28,2024,February,Koshi,Jhapa,Rural,Straight,Night,Serious Injury,Clear,Damaged,Motorbike,30,Male,2.0,1.0
816,2025-01-21,2025,January,Karnali,Jumla,Rural,Straight,Morning,Damage Only,Dusty,Dry,Scooter,30,Female,3.0,1.0
270,2023-09-05,2023,September,Lumbini,Banke,Urban,Straight,Evening,Damage Only,Fog,Damaged,Bus,30,Female,1.0,22.0
996,2025-07-17,2025,July,Bagmati,Chitwan,Rural,Junction,Evening,Minor Injury,Clear,Dry,Motorbike,80,Male,1.0,3.0
202,2023-06-26,2023,June,Koshi,Sunsari,Highway,Straight,Night,Fatal,Dusty,Slippery,Car,50,Male,3.0,5.0
162,2023-05-18,2023,May,Koshi,Ilam,Urban,Junction,Night,Serious Injury,Clear,Damaged,Car,80,Male,3.0,1.0
730,2024-11-13,2024,November,Madhesh,Bara,Urban,Junction,Afternoon,Minor Injury,Clear,Dry,Car,50,Male,1.0,5.0
402,2024-01-02,2024,January,Karnali,Kalikot,Urban,Straight,Night,Minor Injury,Clear,Damaged,Bus,50,Female,1.0,13.0
703,2024-10-17,2024,October,Bagmati,Kathmandu,Urban,Straight,Evening,Damage Only,Clear,Dry,Motorbike,30,Male,3.0,4.0
1130,2025-11-28,2025,November,Lumbini,Dang,Urban,Straight,Evening,Minor Injury,Clear,Dry,Car,50,Female,2.0,1.0
566,2024-06-12,2024,June,Sudurpashchim,Achham,Feeder,Straight,Night,Serious Injury,Clear,Damaged,Jeep,80,Male,1.0,2.0
1022,2025-08-04,2025,August,Karnali,Jumla,Rural,Straight,Night,Minor Injury,Clear,Slippery,Bus,50,Male,2.0,8.0
1026,2025-08-07,2025,August,Lumbini,Dang,Feeder,Curve,Morning,Minor Injury,Fog,Wet,Motorbike,80,Male,3.0,2.0
1105,2025-10-22,2025,October,Lumbini,Dang,Rural,Straight,Evening,Minor Injury,Rain,Wet,Motorbike,50,Male,2.0,3.0
206,2023-06-30,2023,June,Madhesh,Bara,Urban,Junction,Night,Minor Injury,Clear,Slippery,Scooter,30,Male,2.0,3.0
35,2023-01-25,2023,January,Lumbini,Rupandehi,Urban,Straight,Night,Minor Injury,Clear,Wet,Bus,50,Female,1.0,20.0
776,2024-12-15,2024,December,Karnali,Kalikot,Urban,Straight,Morning,Serious Injury,Clear,Wet,Car,50,Male,2.0,1.0
509,2024-04-11,2024,April,Karnali,Jumla,Rural,Junction,Evening,Minor Injury,Clear,Dry,Jeep,50,Male,3.0,5.0
1184,2026-01-12,2026,January,Bagmati,Chitwan,Rural,Straight,Night,Fatal,Dusty,Dry,Bus,50,Male,1.0,14.0
92,2023-03-14,2023,March,Bagmati,Kathmandu,Feeder,Junction,Evening,Minor Injury,Dusty,Slippery,Motorbike,50,Male,3.0,3.0
898,2025-04-07,2025,April,Karnali,Jumla,Rural,Junction,Evening,Minor Injury,Clear,Damaged,Jeep,30,Other,2.0,3.0
565,2024-06-12,2024,June,Madhesh,Sarlahi,Urban,Junction,Morning,Serious Injury,Clear,Slippery,Truck,50,Male,3.0,5.0
777,2024-12-19,2024,December,Lumbini,Banke,Urban,Straight,Night,Serious Injury,Dusty,Dry,Motorbike,50,Male,3.0,3.0
242,2023-08-17,2023,August,Koshi,Morang,Rural,Curve,Morning,Minor Injury,Rain,Wet,Motorbike,80,Male,1.0,2.0
14,2023-01-11,2023,January,Gandaki,Tanahun,Highway,Junction,Evening,Damage Only,Rain,Wet,Car,80,Female,1.0,5.0
316,2023-10-12,2023,October,Koshi,Morang,Rural,Straight,Evening,Minor Injury,Rain,Wet,Truck,30,Male,3.0,5.0
601,2024-07-19,2024,July,Madhesh,Sarlahi,Highway,Junction,Afternoon,Minor Injury,Clear,Damaged,Motorbike,30,Male,2.0,2.0
388,2023-12-16,2023,December,Lumbini,Dang,Rural,Junction,Evening,Serious Injury,Clear,Dry,Car,30,Female,2.0,1.0
167,2023-05-22,2023,May,Gandaki,Kaski,Highway,Straight,Morning,Damage Only,Dusty,Slippery,Car,50,Female,2.0,2.0
841,2025-02-12,2025,February,Koshi,Jhapa,Highway,Straight,Morning,Minor Injury,Clear,Slippery,Car,80,Male,1.0,5.0
21,2023-01-17,2023,January,Madhesh,Parsa,Highway,Straight,Afternoon,Serious Injury,Clear,Dry,Motorbike,30,Male,3.0,2.0
647,2024-08-25,2024,August,Gandaki,Gorkha,Urban,Curve,Night,Damage Only,Fog,Slippery,Motorbike,30,Female,2.0,1.0
1155,2025-12-16,2025,December,Lumbini,Banke,Rural,Straight,Afternoon,Damage Only,Dusty,Wet,Motorbike,50,Male,3.0,4.0
832,2025-02-03,2025,February,Gandaki,Gorkha,Highway,Roundabout,Morning,Serious Injury,Clear,Wet,Truck,80,Male,3.0,5.0
563,2024-06-11,2024,June,Sudurpashchim,Kanchanpur,Rural,Straight,Afternoon,Serious Injury,Rain,Wet,Car,80,Male,2.0,5.0
1171,2026-01-02,2026,January,Koshi,Sunsari,Rural,Straight,Morning,Minor Injury,Clear,Dry,Scooter,50,Female,3.0,3.0
687,2024-10-05,2024,October,Koshi,Jhapa,Highway,Straight,Afternoon,Damage Only,Clear,Slippery,Motorbike,80,Female,2.0,4.0
958,2025-06-05,2025,June,Karnali,Jumla,Highway,Straight,Evening,Minor Injury,Clear,Dry,Car,80,Male,3.0,4.0
190,2023-06-17,2023,June,Bagmati,Chitwan,Rural,Junction,Morning,Fatal,Clear,Slippery,Car,80,Male,2.0,1.0
976,2025-06-26,2025,June,Koshi,Sunsari,Urban,Junction,Afternoon,Minor Injury,Clear,Damaged,Bus,50,Male,1.0,19.0
700,2024-10-12,2024,October,Lumbini,Dang,Feeder,Junction,Evening,Serious Injury,Clear,Slippery,Scooter,50,Male,1.0,4.0
511,2024-04-11,2024,April,Koshi,Sunsari,Urban,Straight,Morning,Minor Injury,Fog,Damaged,Scooter,50,Female,1.0,2.0
1083,2025-09-26,2025,September,Madhesh,Parsa,Urban,Straight,Afternoon,Serious Injury,Clear,Damaged,Motorbike,80,Male,3.0,3.0
475,2024-03-14,2024,March,Sudurpashchim,Kanchanpur,Urban,Junction,Afternoon,Minor Injury,Rain,Wet,Motorbike,30,Female,2.0,3.0
857,2025-02-25,2025,February,Gandaki,Gorkha,Highway,Junction,Morning,Serious Injury,Clear,Damaged,Bus,80,Male,2.0,16.0
748,2024-11-27,2024,November,Madhesh,Parsa,Highway,Junction,Night,Damage Only,Rain,Wet,Bus,50,Male,2.0,9.0
253,2023-08-26,2023,August,Koshi,Morang,Highway,Straight,Evening,Damage Only,Dusty,Slippery,Motorbike,80,Female,3.0,1.0
22,2023-01-17,2023,January,Koshi,Ilam,Feeder,Curve,Evening,Minor Injury,Clear,Damaged,Car,50,Male,1.0,1.0
460,2024-03-03,2024,March,Karnali,Jumla,Highway,Straight,Afternoon,Minor Injury,Clear,Wet,Bus,30,Male,2.0,11.0
277,2023-09-10,2023,September,Sudurpashchim,Doti,Highway,Straight,Evening,Serious Injury,Clear,Wet,Car,50,Female,1.0,2.0
956,2025-06-03,2025,June,Karnali,Surkhet,Highway,Straight,Evening,Minor Injury,Clear,Dry,Scooter,30,Male,1.0,3.0
386,2023-12-15,2023,December,Lumbini,Dang,Highway,Curve,Afternoon,Fatal,Fog,Slippery,Jeep,50,Male,2.0,1.0
806,2025-01-11,2025,January,Koshi,Sunsari,Urban,Junction,Afternoon,Damage Only,Rain,Wet,Car,50,Male,2.0,4.0
344,2023-11-04,2023,November,Lumbini,Kapilvastu,Urban,Straight,Night,Minor Injury,Dusty,Dry,Truck,50,Male,3.0,4.0
770,2024-12-11,2024,December,Gandaki,Kaski,Highway,Junction,Evening,Damage Only,Fog,Damaged,Motorbike,30,Male,2.0,2.0
131,2023-04-19,2023,April,Madhesh,Parsa,Rural,Junction,Night,Fatal,Rain,Wet,Car,30,Male,3.0,3.0
872,2025-03-12,2025,March,Sudurpashchim,Achham,Urban,Straight,Morning,Fatal,Rain,Wet,Car,30,Male,2.0,1.0
1124,2025-11-17,2025,November,Bagmati,Kathmandu,Urban,Curve,Morning,Serious Injury,Clear,Damaged,Scooter,30,Other,2.0,4.0
88,2023-03-10,2023,March,Koshi,Ilam,Rural,Straight,Afternoon,Damage Only,Rain,Wet,Car,30,Female,2.0,4.0
331,2023-10-24,2023,October,Bagmati,Bhaktapur,Highway,Curve,Night,Minor Injury,Rain,Wet,Car,30,Male,1.0,2.0
467,2024-03-08,2024,March,Karnali,Dailekh,Urban,Straight,Afternoon,Serious Injury,Clear,Wet,Microbus,80,Male,1.0,12.0
122,2023-04-11,2023,April,Madhesh,Rautahat,Urban,Curve,Evening,Minor Injury,Clear,Dry,Scooter,30,Male,2.0,3.0
1045,2025-08-28,2025,August,Gandaki,Tanahun,Urban,Straight,Evening,Minor Injury,Clear,Wet,Car,30,Male,3.0,4.0
1096,2025-10-09,2025,October,Sudurpashchim,Achham,Urban,Junction,Night,Minor Injury,Clear,Slippery,Motorbike,50,Male,1.0,4.0
1131,2025-11-28,2025,November,Madhesh,Bara,Urban,Curve,Evening,Damage Only,Clear,Slippery,Motorbike,30,Male,3.0,1.0
861,2025-03-06,2025,March,Karnali,Jumla,Urban,Straight,Evening,Fatal,Clear,Wet,Microbus,50,Female,1.0,21.0
1127,2025-11-25,2025,November,Koshi,Morang,Highway,Straight,Evening,Damage Only,Clear,Wet,Motorbike,30,Male,3.0,1.0
1201,2023-06-01,2023,6,Bagmati,Kathmandu,Rural,Straight,Day,Fatal,Rain,Slippery,Bus,80,Female,1.0,15.0
1202,2025-01-06,2025,1,Bagmati,Doti,Urban,Roundabout,Night,Serious Injury,Cloudy,Wet,Microbus,60,Other,2.0,20.0
1203,2026-02-13,2026,2,Koshi,Jhapa,Feeder,Curve,Night,Damage Only,Clear,Slippery,Scooter,80,Male,3.0,3.0
1204,2024-10-25,2024,10,Koshi,Kailali,Feeder,Roundabout,Night,Fatal,Cloudy,Wet,Car,50,Female,1.0,1.0
1205,2025-04-17,2025,4,Sudurpashchim,Jumla,Urban,Roundabout,Night,Serious Injury,Cloudy,Slippery,Jeep,40,Female,3.0,4.0
1206,2025-11-21,2025,11,Koshi,Chitwan,Rural,Straight,Morning,Minor Injury,Rain,Wet,Motorbike,50,Female,3.0,1.0
1207,2023-07-23,2023,7,Koshi,Kapilvastu,Rural,Roundabout,Evening,Damage Only,Rain,Wet,Microbus,30,Male,1.0,9.0
1208,2024-05-16,2024,5,Madhesh,Kailali,Feeder,Junction,Evening,Fatal,Rain,Wet,Jeep,100,Male,2.0,2.0
1209,2024-05-21,2024,5,Madhesh,Banke,Rural,Curve,Evening,Minor Injury,Clear,Slippery,Car,40,Other,1.0,3.0
1210,2023-04-01,2023,4,Lumbini,Sarlahi,Urban,Straight,Night,Serious Injury,Rain,Wet,Scooter,50,Other,2.0,2.0
1211,2023-09-16,2023,9,Lumbini,Sunsari,Rural,Straight,Night,Damage Only,Rain,Slippery,Truck,40,Other,2.0,1.0
1212,2025-04-25,2025,4,Sudurpashchim,Kaski,Rural,Roundabout,Night,Minor Injury,Cloudy,Wet,Microbus,100,Female,2.0,23.0
1213,2023-12-29,2023,12,Karnali,Parsa,Feeder,Junction,Evening,Minor Injury,Rain,Dry,Truck,30,Female,2.0,2.0
1214,2023-12-10,2023,12,Bagmati,Kathmandu,Rural,Curve,Night,Minor Injury,Cloudy,Wet,Bus,70,Other,1.0,20.0
1215,2025-02-02,2025,2,Bagmati,Kathmandu,Urban,Roundabout,Night,Minor Injury,Cloudy,Wet,Bus,80,Female,1.0,21.0
1216,2023-05-31,2023,5,Koshi,Parsa,Highway,Straight,Night,Minor Injury,Rain,Wet,Car,80,Female,2.0,3.0
1217,2023-03-11,2023,3,Koshi,Sunsari,Feeder,Straight,Night,Serious Injury,Rain,Dry,Truck,40,Female,1.0,1.0
1218,2024-07-28,2024,7,Sudurpashchim,Parsa,Feeder,Junction,Evening,Fatal,Fog,Wet,Truck,80,Female,1.0,2.0
1219,2024-04-27,2024,4,Bagmati,Tanahun,Feeder,Straight,Night,Damage Only,Rain,Slippery,Truck,60,Other,2.0,3.0
1220,2024-03-03,2024,3,Karnali,Jhapa,Rural,Roundabout,Night,Damage Only,Cloudy,Wet,Car,70,Male,3.0,3.0
1221,2025-11-21,2025,11,Sudurpashchim,Bara,Highway,Straight,Night,Serious Injury,Fog,Dry,Motorbike,80,Other,2.0,4.0
1222,2025-07-29,2025,7,Madhesh,Ilam,Highway,Curve,Evening,Minor Injury,Rain,Slippery,Car,100,Other,2.0,2.0
1223,2025-11-19,2025,11,Lumbini,Sarlahi,Highway,Straight,Morning,Serious Injury,Rain,Wet,Motorbike,60,Male,3.0,4.0
1224,2026-02-02,2026,2,Koshi,Ilam,Urban,Roundabout,Night,Damage Only,Rain,Slippery,Car,40,Male,2.0,1.0
1225,2023-06-08,2023,6,Koshi,Bara,Rural,Roundabout,Night,Serious Injury,Rain,Dry,Scooter,50,Other,1.0,3.0
1226,2025-04-11,2025,4,Gandaki,Jhapa,Rural,Curve,Night,Minor Injury,Cloudy,Slippery,Scooter,100,Other,1.0,3.0
1227,2024-11-26,2024,11,Bagmati,Kaski,Feeder,Junction,Night,Serious Injury,Rain,Slippery,Motorbike,60,Male,2.0,3.0
1228,2023-01-24,2023,1,Gandaki,Lalitpur,Feeder,Curve,Evening,Serious Injury,Fog,Slippery,Microbus,30,Male,1.0,8.0
1229,2025-03-31,2025,3,Sudurpashchim,Bhaktapur,Feeder,Straight,Evening,Fatal,Clear,Slippery,Motorbike,50,Female,1.0,3.0
1230,2025-12-31,2025,12,Lumbini,Jumla,Rural,Curve,Evening,Damage Only,Cloudy,Dry,Truck,50,Male,2.0,1.0
1231,2023-11-07,2023,11,Gandaki,Ilam,Urban,Roundabout,Night,Minor Injury,Rain,Wet,Motorbike,60,Male,3.0,4.0
1232,2025-02-18,2025,2,Gandaki,Bara,Highway,Roundabout,Night,Fatal,Cloudy,Wet,Microbus,70,Other,1.0,7.0
1233,2025-06-07,2025,6,Koshi,Kaski,Highway,Roundabout,Day,Minor Injury,Rain,Dry,Motorbike,70,Female,2.0,2.0
1234,2023-08-02,2023,8,Bagmati,Kanchanpur,Rural,Straight,Night,Serious Injury,Cloudy,Dry,Jeep,40,Female,2.0,1.0
1235,2024-07-14,2024,7,Bagmati,Lamjung,Highway,Curve,Night,Serious Injury,Rain,Wet,Microbus,80,Female,2.0,16.0
1236,2023-09-16,2023,9,Koshi,Jumla,Rural,Curve,Evening,Fatal,Cloudy,Wet,Motorbike,60,Other,1.0,1.0
1237,2026-03-27,2026,3,Sudurpashchim,Doti,Feeder,Junction,Night,Fatal,Rain,Slippery,Jeep,80,Male,2.0,4.0
1238,2023-10-07,2023,10,Koshi,Lamjung,Urban,Roundabout,Night,Fatal,Rain,Wet,Bus,60,Other,1.0,7.0
1239,2025-03-02,2025,3,Lumbini,Ilam,Highway,Straight,Night,Fatal,Rain,Slippery,Jeep,60,Female,2.0,1.0
1240,2024-01-24,2024,1,Lumbini,Surkhet,Highway,Straight,Night,Minor Injury,Clear,Wet,Car,60,Male,2.0,5.0
1241,2024-09-17,2024,9,Lumbini,Dang,Urban,Straight,Night,Minor Injury,Rain,Slippery,Motorbike,100,Female,1.0,2.0
1242,2024-06-13,2024,6,Bagmati,Bara,Highway,Roundabout,Evening,Fatal,Clear,Dry,Bus,30,Male,1.0,15.0
1243,2024-06-10,2024,6,Bagmati,Kapilvastu,Highway,Straight,Night,Damage Only,Rain,Slippery,Bus,30,Other,2.0,7.0
1244,2024-07-01,2024,7,Madhesh,Sarlahi,Highway,Curve,Day,Damage Only,Rain,Dry,Scooter,60,Other,1.0,1.0
1245,2024-10-31,2024,10,Gandaki,Kalikot,Rural,Curve,Night,Damage Only,Rain,Wet,Car,50,Other,2.0,3.0
1246,2024-05-20,2024,5,Karnali,Jhapa,Rural,Roundabout,Day,Fatal,Rain,Slippery,Microbus,60,Female,1.0,21.0
1247,2025-11-22,2025,11,Lumbini,Doti,Highway,Junction,Morning,Serious Injury,Rain,Wet,Truck,40,Male,1.0,2.0
1248,2024-10-02,2024,10,Koshi,Kapilvastu,Rural,Straight,Day,Minor Injury,Cloudy,Wet,Car,70,Male,2.0,5.0
1249,2023-06-17,2023,6,Lumbini,Parsa,Urban,Junction,Evening,Minor Injury,Rain,Slippery,Microbus,60,Other,1.0,9.0
1250,2023-04-29,2023,4,Lumbini,Dang,Rural,Roundabout,Evening,Serious Injury,Cloudy,Dry,Bus,50,Female,2.0,10.0
1251,2025-01-08,2025,1,Bagmati,Gorkha,Rural,Roundabout,Night,Minor Injury,Cloudy,Slippery,Car,80,Other,1.0,4.0
1252,2024-03-21,2024,3,Gandaki,Morang,Urban,Curve,Evening,Serious Injury,Rain,Wet,Car,60,Other,1.0,4.0
1253,2023-10-22,2023,10,Gandaki,Morang,Rural,Straight,Evening,Minor Injury,Rain,Dry,Jeep,30,Female,3.0,5.0
1254,2025-02-08,2025,2,Bagmati,Chitwan,Highway,Roundabout,Night,Fatal,Rain,Wet,Jeep,80,Female,1.0,2.0
1255,2024-09-21,2024,9,Madhesh,Morang,Rural,Roundabout,Evening,Fatal,Rain,Wet,Car,60,Other,1.0,5.0
1256,2023-05-02,2023,5,Lumbini,Bhaktapur,Rural,Straight,Night,Fatal,Clear,Slippery,Jeep,80,Female,1.0,2.0
1257,2024-12-09,2024,12,Koshi,Banke,Highway,Straight,Night,Serious Injury,Fog,Wet,Microbus,30,Male,2.0,22.0
1258,2025-04-18,2025,4,Koshi,Lalitpur,Urban,Roundabout,Night,Damage Only,Rain,Wet,Motorbike,50,Female,3.0,4.0
1259,2026-03-21,2026,3,Sudurpashchim,Gorkha,Feeder,Roundabout,Evening,Serious Injury,Rain,Wet,Scooter,80,Female,2.0,4.0
1260,2026-02-08,2026,2,Gandaki,Gorkha,Urban,Junction,Evening,Fatal,Rain,Slippery,Scooter,70,Male,1.0,4.0
1261,2023-02-09,2023,2,Karnali,Rautahat,Rural,Junction,Day,Damage Only,Fog,Dry,Bus,60,Female,1.0,14.0
1262,2026-01-12,2026,1,Koshi,Lamjung,Rural,Junction,Evening,Minor Injury,Fog,Slippery,Scooter,30,Female,3.0,1.0
1263,2023-06-04,2023,6,Bagmati,Jumla,Highway,Junction,Day,Damage Only,Rain,Slippery,Car,70,Male,1.0,4.0
1264,2026-01-16,2026,1,Karnali,Morang,Highway,Curve,Night,Fatal,Cloudy,Wet,Microbus,60,Male,1.0,6.0
1265,2024-05-03,2024,5,Gandaki,Kailali,Feeder,Straight,Evening,Minor Injury,Cloudy,Slippery,Scooter,60,Female,1.0,1.0
1266,2023-05-31,2023,5,Lumbini,Dailekh,Highway,Roundabout,Morning,Damage Only,Rain,Dry,Bus,50,Male,2.0,21.0
1267,2025-09-29,2025,9,Gandaki,Sunsari,Rural,Roundabout,Night,Minor Injury,Rain,Slippery,Truck,40,Male,1.0,2.0
1268,2025-07-29,2025,7,Koshi,Morang,Rural,Straight,Night,Damage Only,Clear,Dry,Jeep,100,Female,3.0,1.0
1269,2024-06-29,2024,6,Koshi,Kaski,Urban,Straight,Night,Fatal,Fog,Wet,Truck,50,Female,1.0,2.0
1270,2025-01-26,2025,1,Koshi,Lamjung,Highway,Curve,Day,Minor Injury,Rain,Slippery,Bus,100,Other,1.0,11.0
1271,2023-03-03,2023,3,Koshi,Surkhet,Feeder,Junction,Night,Serious Injury,Cloudy,Wet,Car,50,Other,2.0,2.0
1272,2023-03-08,2023,3,Karnali,Tanahun,Highway,Junction,Night,Serious Injury,Rain,Slippery,Car,70,Female,2.0,1.0
1273,2025-12-21,2025,12,Karnali,Lalitpur,Feeder,Junction,Morning,Damage Only,Cloudy,Dry,Bus,70,Other,1.0,13.0
1274,2023-01-17,2023,1,Koshi,Achham,Urban,Curve,Evening,Fatal,Fog,Wet,Bus,30,Female,2.0,19.0
1275,2023-08-28,2023,8,Sudurpashchim,Tanahun,Urban,Curve,Night,Minor Injury,Cloudy,Wet,Microbus,80,Other,2.0,24.0
1276,2025-10-18,2025,10,Bagmati,Gorkha,Feeder,Curve,Day,Serious Injury,Cloudy,Wet,Car,30,Male,2.0,5.0
1277,2023-03-04,2023,3,Bagmati,Kanchanpur,Highway,Roundabout,Night,Serious Injury,Rain,Wet,Motorbike,50,Male,1.0,4.0
1278,2025-07-15,2025,7,Bagmati,Bhaktapur,Highway,Curve,Night,Damage Only,Fog,Wet,Motorbike,80,Male,2.0,1.0
1279,2025-09-04,2025,9,Karnali,Tanahun,Feeder,Junction,Morning,Damage Only,Rain,Wet,Truck,60,Female,1.0,3.0
1280,2026-03-02,2026,3,Lumbini,Rupandehi,Urban,Roundabout,Night,Serious Injury,Rain,Dry,Jeep,60,Other,2.0,5.0
1281,2024-08-08,2024,8,Koshi,Rupandehi,Rural,Straight,Night,Serious Injury,Rain,Wet,Truck,30,Male,1.0,2.0
1282,2024-10-02,2024,10,Bagmati,Sarlahi,Highway,Straight,Evening,Serious Injury,Cloudy,Slippery,Jeep,70,Other,2.0,5.0
1283,2026-01-20,2026,1,Madhesh,Banke,Feeder,Curve,Night,Damage Only,Clear,Wet,Scooter,50,Female,1.0,4.0
1284,2024-08-03,2024,8,Koshi,Surkhet,Highway,Roundabout,Evening,Minor Injury,Cloudy,Slippery,Microbus,100,Other,1.0,23.0
1285,2025-07-15,2025,7,Koshi,Kalikot,Urban,Straight,Day,Serious Injury,Clear,Wet,Microbus,70,Female,2.0,11.0
1286,2025-08-31,2025,8,Madhesh,Bara,Rural,Junction,Night,Minor Injury,Cloudy,Wet,Jeep,100,Other,1.0,3.0
1287,2023-12-25,2023,12,Koshi,Dailekh,Feeder,Roundabout,Night,Serious Injury,Fog,Slippery,Car,60,Female,3.0,1.0
1288,2023-07-08,2023,7,Karnali,Kanchanpur,Highway,Roundabout,Morning,Damage Only,Rain,Slippery,Truck,50,Female,2.0,3.0
1289,2025-01-10,2025,1,Sudurpashchim,Bhaktapur,Feeder,Roundabout,Evening,Fatal,Cloudy,Dry,Motorbike,50,Male,3.0,2.0
1290,2024-03-22,2024,3,Madhesh,Rautahat,Highway,Straight,Night,Minor Injury,Cloudy,Wet,Jeep,60,Female,3.0,1.0
1291,2024-12-17,2024,12,Karnali,Rautahat,Feeder,Curve,Evening,Damage Only,Rain,Wet,Jeep,30,Other,3.0,3.0
1292,2024-12-21,2024,12,Koshi,Tanahun,Feeder,Curve,Evening,Serious Injury,Fog,Wet,Microbus,60,Other,1.0,20.0
1293,2023-08-19,2023,8,Madhesh,Kanchanpur,Urban,Junction,Night,Damage Only,Rain,Wet,Car,60,Male,2.0,1.0
1294,2025-08-02,2025,8,Lumbini,Kanchanpur,Highway,Straight,Night,Minor Injury,Rain,Wet,Microbus,30,Other,2.0,14.0
1295,2024-04-07,2024,4,Madhesh,Rupandehi,Highway,Straight,Night,Damage Only,Rain,Wet,Scooter,50,Male,3.0,4.0
1296,2023-01-09,2023,1,Bagmati,Morang,Highway,Roundabout,Evening,Serious Injury,Rain,Slippery,Bus,60,Male,1.0,21.0
1297,2023-08-29,2023,8,Sudurpashchim,Kailali,Urban,Junction,Night,Serious Injury,Clear,Slippery,Scooter,60,Male,1.0,1.0
1298,2026-03-16,2026,3,Koshi,Surkhet,Feeder,Roundabout,Day,Minor Injury,Rain,Dry,Scooter,80,Female,1.0,3.0
1299,2025-06-27,2025,6,Madhesh,Rautahat,Urban,Roundabout,Night,Serious Injury,Rain,Wet,Microbus,50,Other,2.0,23.0
1300,2024-05-04,2024,5,Bagmati,Kathmandu,Feeder,Junction,Day,Fatal,Clear,Slippery,Scooter,30,Male,1.0,1.0
1301,2025-05-27,2025,5,Bagmati,Parsa,Urban,Junction,Morning,Damage Only,Rain,Wet,Truck,100,Female,1.0,3.0
1302,2023-03-21,2023,3,Gandaki,Rupandehi,Rural,Curve,Day,Minor Injury,Rain,Wet,Microbus,60,Male,1.0,15.0
